tool,run,parameter,moment,value
nm7,26,P9,prse,Inf
nm7,26,P10,prse,Inf
nm7,26,P11,prse,Inf
nm7,26,P12,prse,Inf
nm7,26,P13,prse,Inf
nm7,26,P14,prse,Inf
nm7,26,ofv,minimum,2163.98022700856
nm7,27,prob,text,27 phase1 2 CMT like 1004 but diff. initial on V3
nm7,27,min,status,0
nm7,27,P1,estimate,7.55441
nm7,27,P2,estimate,22.4352
nm7,27,P3,estimate,0.066806
nm7,27,P4,estimate,3.91412
nm7,27,P5,estimate,141.694
nm7,27,P6,estimate,1.01533
nm7,27,P7,estimate,1.9959
nm7,27,P8,estimate,0.0581638
nm7,27,P9,estimate,0.29022
nm7,27,P10,estimate,0
nm7,27,P11,estimate,0.139128
nm7,27,P12,estimate,0
nm7,27,P13,estimate,0
nm7,27,P14,estimate,0.0918717
nm7,27,P1,prse,Inf
nm7,27,P2,prse,Inf
nm7,27,P3,prse,Inf
nm7,27,P4,prse,Inf
nm7,27,P5,prse,Inf
nm7,27,P6,prse,Inf
nm7,27,P7,prse,Inf
nm7,27,P8,prse,Inf
nm7,27,P9,prse,Inf
nm7,27,P10,prse,Inf
nm7,27,P11,prse,Inf
nm7,27,P12,prse,Inf
nm7,27,P13,prse,Inf
nm7,27,P14,prse,Inf
nm7,27,ofv,minimum,2630.10423387319
nm7,28,prob,text,28 phase1 2 CMT like 1004 but diff. initial on V3
nm7,28,min,status,0
nm7,28,P1,estimate,7.79005
nm7,28,P2,estimate,22.6191
nm7,28,P3,estimate,0.0719122
nm7,28,P4,estimate,4.18911
nm7,28,P5,estimate,112.712
nm7,28,P6,estimate,1.00076
nm7,28,P7,estimate,1.73357
nm7,28,P8,estimate,0.0647311
nm7,28,P9,estimate,0.16497
nm7,28,P10,estimate,0
nm7,28,P11,estimate,0.116527
nm7,28,P12,estimate,0
nm7,28,P13,estimate,0
nm7,28,P14,estimate,0.137138
nm7,28,P1,prse,Inf
nm7,28,P2,prse,Inf
nm7,28,P3,prse,Inf
nm7,28,P4,prse,Inf
nm7,28,P5,prse,Inf
nm7,28,P6,prse,Inf
nm7,28,P7,prse,Inf
nm7,28,P8,prse,Inf
nm7,28,P9,prse,Inf
nm7,28,P10,prse,Inf
nm7,28,P11,prse,Inf
nm7,28,P12,prse,Inf
nm7,28,P13,prse,Inf
nm7,28,P14,prse,Inf
nm7,28,ofv,minimum,2501.90688999741
nm7,29,prob,text,29 phase1 2 CMT like 1004 but diff. initial on V3
nm7,29,min,status,0
nm7,29,P1,estimate,9.56074
nm7,29,P2,estimate,21.8194
nm7,29,P3,estimate,0.0635265
nm7,29,P4,estimate,3.65582
nm7,29,P5,estimate,102.899
nm7,29,P6,estimate,0.924898
nm7,29,P7,estimate,1.49774
nm7,29,P8,estimate,0.0773566
nm7,29,P9,estimate,0.214499
nm7,29,P10,estimate,0
nm7,29,P11,estimate,0.129987
nm7,29,P12,estimate,0
nm7,29,P13,estimate,0
nm7,29,P14,estimate,0.0922467
nm7,29,P1,prse,Inf
nm7,29,P2,prse,Inf
nm7,29,P3,prse,Inf
nm7,29,P4,prse,Inf
nm7,29,P5,prse,Inf
nm7,29,P6,prse,Inf
nm7,29,P7,prse,Inf
nm7,29,P8,prse,Inf
nm7,29,P9,prse,Inf
nm7,29,P10,prse,Inf
nm7,29,P11,prse,Inf
nm7,29,P12,prse,Inf
nm7,29,P13,prse,Inf
nm7,29,P14,prse,Inf
nm7,29,ofv,minimum,2134.48095874426
nm7,30,prob,text,30 phase1 2 CMT like 1004 but diff. initial on V3
nm7,30,min,status,0
nm7,30,P1,estimate,9.79106
nm7,30,P2,estimate,22.9901
nm7,30,P3,estimate,0.0692996
nm7,30,P4,estimate,3.98281
nm7,30,P5,estimate,138.985
nm7,30,P6,estimate,0.913825
nm7,30,P7,estimate,1.09924
nm7,30,P8,estimate,0.0717324
nm7,30,P9,estimate,0.208583
nm7,30,P10,estimate,0
nm7,30,P11,estimate,0.0911977
nm7,30,P12,estimate,0
nm7,30,P13,estimate,0
nm7,30,P14,estimate,0.0854586
nm7,30,P1,prse,Inf
nm7,30,P2,prse,Inf
nm7,30,P3,prse,Inf
nm7,30,P4,prse,Inf
nm7,30,P5,prse,Inf
nm7,30,P6,prse,Inf
nm7,30,P7,prse,Inf
nm7,30,P8,prse,Inf
nm7,30,P9,prse,Inf
nm7,30,P10,prse,Inf
nm7,30,P11,prse,Inf
nm7,30,P12,prse,Inf
nm7,30,P13,prse,Inf
nm7,30,P14,prse,Inf
nm7,30,ofv,minimum,2450.2342359873
nm7,31,prob,text,31 phase1 2 CMT like 1004 but diff. initial on V3
nm7,31,min,status,0
nm7,31,P1,estimate,7.47109
nm7,31,P2,estimate,22.5413
nm7,31,P3,estimate,0.0675373
nm7,31,P4,estimate,3.8785
nm7,31,P5,estimate,128.335
nm7,31,P6,estimate,1.24226
nm7,31,P7,estimate,1.47507
nm7,31,P8,estimate,0.0672012
nm7,31,P9,estimate,0.189656
nm7,31,P10,estimate,0
nm7,31,P11,estimate,0.108792
nm7,31,P12,estimate,0
nm7,31,P13,estimate,0
nm7,31,P14,estimate,0.127762
nm7,31,P1,prse,Inf
nm7,31,P2,prse,Inf
nm7,31,P3,prse,Inf
nm7,31,P4,prse,Inf
nm7,31,P5,prse,Inf
nm7,31,P6,prse,Inf
nm7,31,P7,prse,Inf
nm7,31,P8,prse,Inf
nm7,31,P9,prse,Inf
nm7,31,P10,prse,Inf
nm7,31,P11,prse,Inf
nm7,31,P12,prse,Inf
nm7,31,P13,prse,Inf
nm7,31,P14,prse,Inf
nm7,31,ofv,minimum,2467.53684567227
nm7,32,prob,text,32 phase1 2 CMT like 1004 but diff. initial on V3
nm7,32,min,status,0
nm7,32,P1,estimate,7.57254
nm7,32,P2,estimate,19.7578
nm7,32,P3,estimate,0.0673309
nm7,32,P4,estimate,3.39673
nm7,32,P5,estimate,80.29
nm7,32,P6,estimate,1.1902
nm7,32,P7,estimate,1.57003
nm7,32,P8,estimate,0.0655955
nm7,32,P9,estimate,0.175995
nm7,32,P10,estimate,0
nm7,32,P11,estimate,0.0935358
nm7,32,P12,estimate,0
nm7,32,P13,estimate,0
nm7,32,P14,estimate,0.0627863
nm7,32,P1,prse,Inf
nm7,32,P2,prse,Inf
nm7,32,P3,prse,Inf
nm7,32,P4,prse,Inf
nm7,32,P5,prse,Inf
nm7,32,P6,prse,Inf
nm7,32,P7,prse,Inf
nm7,32,P8,prse,Inf
nm7,32,P9,prse,Inf
nm7,32,P10,prse,Inf
nm7,32,P11,prse,Inf
nm7,32,P12,prse,Inf
nm7,32,P13,prse,Inf
nm7,32,P14,prse,Inf
nm7,32,ofv,minimum,2356.48766680589
nm7,33,prob,text,33 phase1 2 CMT like 1004 but diff. initial on V3
nm7,33,min,status,0
nm7,33,P1,estimate,8.33994
nm7,33,P2,estimate,21.7602
nm7,33,P3,estimate,0.0709711
nm7,33,P4,estimate,4.44067
nm7,33,P5,estimate,119.167
nm7,33,P6,estimate,1.06951
nm7,33,P7,estimate,1.31928
nm7,33,P8,estimate,0.0699583
nm7,33,P9,estimate,0.223874
nm7,33,P10,estimate,0
nm7,33,P11,estimate,0.081962
nm7,33,P12,estimate,0
nm7,33,P13,estimate,0
nm7,33,P14,estimate,0.139476
nm7,33,P1,prse,Inf
nm7,33,P2,prse,Inf
nm7,33,P3,prse,Inf
nm7,33,P4,prse,Inf
nm7,33,P5,prse,Inf
nm7,33,P6,prse,Inf
nm7,33,P7,prse,Inf
nm7,33,P8,prse,Inf
nm7,33,P9,prse,Inf
nm7,33,P10,prse,Inf
nm7,33,P11,prse,Inf
nm7,33,P12,prse,Inf
nm7,33,P13,prse,Inf
nm7,33,P14,prse,Inf
nm7,33,ofv,minimum,2206.17037761119
nm7,34,prob,text,34 phase1 2 CMT like 1004 but diff. initial on V3
nm7,34,min,status,0
nm7,34,P1,estimate,5.65641
nm7,34,P2,estimate,18.9918
nm7,34,P3,estimate,0.0583946
nm7,34,P4,estimate,4.93692
nm7,34,P5,estimate,991
nm7,34,P6,estimate,1.59347
nm7,34,P7,estimate,1.91831
nm7,34,P8,estimate,0.0727383
nm7,34,P9,estimate,0.322758
nm7,34,P10,estimate,0
nm7,34,P11,estimate,0.116283
nm7,34,P12,estimate,0
nm7,34,P13,estimate,0
nm7,34,P14,estimate,0.0726174
nm7,34,P1,prse,Inf
nm7,34,P2,prse,Inf
nm7,34,P3,prse,Inf
nm7,34,P4,prse,Inf
nm7,34,P5,prse,Inf
nm7,34,P6,prse,Inf
nm7,34,P7,prse,Inf
nm7,34,P8,prse,Inf
nm7,34,P9,prse,Inf
nm7,34,P10,prse,Inf
nm7,34,P11,prse,Inf
nm7,34,P12,prse,Inf
nm7,34,P13,prse,Inf
nm7,34,P14,prse,Inf
nm7,34,ofv,minimum,2358.2276129352
nm7,35,prob,text,35 phase1 2 CMT like 1004 but diff. initial on V3
nm7,35,min,status,0
nm7,35,P1,estimate,9.88424
nm7,35,P2,estimate,20.2769
nm7,35,P3,estimate,0.0674913
nm7,35,P4,estimate,3.51121
nm7,35,P5,estimate,95.7442
nm7,35,P6,estimate,0.84857
nm7,35,P7,estimate,1.43121
nm7,35,P8,estimate,0.0682947
nm7,35,P9,estimate,0.142893
nm7,35,P10,estimate,0
nm7,35,P11,estimate,0.145076
nm7,35,P12,estimate,0
nm7,35,P13,estimate,0
nm7,35,P14,estimate,0.121935
nm7,35,P1,prse,Inf
nm7,35,P2,prse,Inf
nm7,35,P3,prse,Inf
nm7,35,P4,prse,Inf
nm7,35,P5,prse,Inf
nm7,35,P6,prse,Inf
nm7,35,P7,prse,Inf
nm7,35,P8,prse,Inf
nm7,35,P9,prse,Inf
nm7,35,P10,prse,Inf
nm7,35,P11,prse,Inf
nm7,35,P12,prse,Inf
nm7,35,P13,prse,Inf
nm7,35,P14,prse,Inf
nm7,35,ofv,minimum,2148.3563548556
nm7,36,prob,text,36 phase1 2 CMT like 1004 but diff. initial on V3
nm7,36,min,status,0
nm7,36,P1,estimate,9.10803
nm7,36,P2,estimate,22.1572
nm7,36,P3,estimate,0.0654224
nm7,36,P4,estimate,3.92009
nm7,36,P5,estimate,134.672
nm7,36,P6,estimate,0.832813
nm7,36,P7,estimate,1.84689
nm7,36,P8,estimate,0.0665184
nm7,36,P9,estimate,0.221024
nm7,36,P10,estimate,0
nm7,36,P11,estimate,0.135793
nm7,36,P12,estimate,0
nm7,36,P13,estimate,0
nm7,36,P14,estimate,0.0767929
nm7,36,P1,prse,Inf
nm7,36,P2,prse,Inf
nm7,36,P3,prse,Inf
nm7,36,P4,prse,Inf
nm7,36,P5,prse,Inf
nm7,36,P6,prse,Inf
nm7,36,P7,prse,Inf
nm7,36,P8,prse,Inf
nm7,36,P9,prse,Inf
nm7,36,P10,prse,Inf
nm7,36,P11,prse,Inf
nm7,36,P12,prse,Inf
nm7,36,P13,prse,Inf
nm7,36,P14,prse,Inf
nm7,36,ofv,minimum,2582.20667311643
nm7,37,prob,text,37 phase1 2 CMT like 1004 but diff. initial on V3
nm7,37,min,status,0
nm7,37,P1,estimate,8.76354
nm7,37,P2,estimate,24.8356
nm7,37,P3,estimate,0.0729444
nm7,37,P4,estimate,3.93734
nm7,37,P5,estimate,126.297
nm7,37,P6,estimate,1.09797
nm7,37,P7,estimate,1.26035
nm7,37,P8,estimate,0.0601567
nm7,37,P9,estimate,0.20797
nm7,37,P10,estimate,0
nm7,37,P11,estimate,0.0649203
nm7,37,P12,estimate,0
nm7,37,P13,estimate,0
nm7,37,P14,estimate,0.092855
nm7,37,P1,prse,Inf
nm7,37,P2,prse,Inf
nm7,37,P3,prse,Inf
nm7,37,P4,prse,Inf
nm7,37,P5,prse,Inf
nm7,37,P6,prse,Inf
nm7,37,P7,prse,Inf
nm7,37,P8,prse,Inf
nm7,37,P9,prse,Inf
nm7,37,P10,prse,Inf
nm7,37,P11,prse,Inf
nm7,37,P12,prse,Inf
nm7,37,P13,prse,Inf
nm7,37,P14,prse,Inf
nm7,37,ofv,minimum,2723.12728459799
nm7,38,prob,text,38 phase1 2 CMT like 1004 but diff. initial on V3
nm7,38,min,status,0
nm7,38,P1,estimate,7.96607
nm7,38,P2,estimate,21.3177
nm7,38,P3,estimate,0.0678804
nm7,38,P4,estimate,3.80573
nm7,38,P5,estimate,117.043
nm7,38,P6,estimate,1.15963
nm7,38,P7,estimate,1.37273
nm7,38,P8,estimate,0.0645801
nm7,38,P9,estimate,0.184464
nm7,38,P10,estimate,0
nm7,38,P11,estimate,0.0960453
nm7,38,P12,estimate,0
nm7,38,P13,estimate,0
nm7,38,P14,estimate,0.122085
nm7,38,P1,prse,Inf
nm7,38,P2,prse,Inf
nm7,38,P3,prse,Inf
nm7,38,P4,prse,Inf
nm7,38,P5,prse,Inf
nm7,38,P6,prse,Inf
nm7,38,P7,prse,Inf
nm7,38,P8,prse,Inf
nm7,38,P9,prse,Inf
nm7,38,P10,prse,Inf
nm7,38,P11,prse,Inf
nm7,38,P12,prse,Inf
nm7,38,P13,prse,Inf
nm7,38,P14,prse,Inf
nm7,38,ofv,minimum,2579.63361502534
nm7,39,prob,text,39 phase1 2 CMT like 1004 but diff. initial on V3
nm7,39,min,status,0
nm7,39,P1,estimate,9.36365
nm7,39,P2,estimate,23.6902
nm7,39,P3,estimate,0.0753809
nm7,39,P4,estimate,4.2109
nm7,39,P5,estimate,98.0942
nm7,39,P6,estimate,0.909133
nm7,39,P7,estimate,1.84555
nm7,39,P8,estimate,0.0545612
nm7,39,P9,estimate,0.208148
nm7,39,P10,estimate,0
nm7,39,P11,estimate,0.0844692
nm7,39,P12,estimate,0
nm7,39,P13,estimate,0
nm7,39,P14,estimate,0.0829572
nm7,39,P1,prse,Inf
nm7,39,P2,prse,Inf
nm7,39,P3,prse,Inf
nm7,39,P4,prse,Inf
nm7,39,P5,prse,Inf
nm7,39,P6,prse,Inf
nm7,39,P7,prse,Inf
nm7,39,P8,prse,Inf
nm7,39,P9,prse,Inf
nm7,39,P10,prse,Inf
nm7,39,P11,prse,Inf
nm7,39,P12,prse,Inf
nm7,39,P13,prse,Inf
nm7,39,P14,prse,Inf
nm7,39,ofv,minimum,2679.74168741785
nm7,40,prob,text,40 phase1 2 CMT like 1004 but diff. initial on V3
nm7,40,min,status,0
nm7,40,P1,estimate,9.03643
nm7,40,P2,estimate,21.3369
nm7,40,P3,estimate,0.0684841
nm7,40,P4,estimate,3.63039
nm7,40,P5,estimate,105.822
nm7,40,P6,estimate,0.947215
nm7,40,P7,estimate,1.46529
nm7,40,P8,estimate,0.0620879
nm7,40,P9,estimate,0.209909
nm7,40,P10,estimate,0
nm7,40,P11,estimate,0.062399
nm7,40,P12,estimate,0
nm7,40,P13,estimate,0
nm7,40,P14,estimate,0.0928908
nm7,40,P1,prse,Inf
nm7,40,P2,prse,Inf
nm7,40,P3,prse,Inf
nm7,40,P4,prse,Inf
nm7,40,P5,prse,Inf
nm7,40,P6,prse,Inf
nm7,40,P7,prse,Inf
nm7,40,P8,prse,Inf
nm7,40,P9,prse,Inf
nm7,40,P10,prse,Inf
nm7,40,P11,prse,Inf
nm7,40,P12,prse,Inf
nm7,40,P13,prse,Inf
nm7,40,P14,prse,Inf
nm7,40,ofv,minimum,2419.32666613454
nm7,41,prob,text,41 phase1 2 CMT like 1004 but diff. initial on V3
nm7,41,min,status,0
nm7,41,P1,estimate,8.64116
nm7,41,P2,estimate,22.712
nm7,41,P3,estimate,0.066291
nm7,41,P4,estimate,4.32464
nm7,41,P5,estimate,111.165
nm7,41,P6,estimate,0.808274
nm7,41,P7,estimate,1.94096
nm7,41,P8,estimate,0.0724312
nm7,41,P9,estimate,0.133148
nm7,41,P10,estimate,0
nm7,41,P11,estimate,0.131952
nm7,41,P12,estimate,0
nm7,41,P13,estimate,0
nm7,41,P14,estimate,0.130846
nm7,41,P1,prse,Inf
nm7,41,P2,prse,Inf
nm7,41,P3,prse,Inf
nm7,41,P4,prse,Inf
nm7,41,P5,prse,Inf
nm7,41,P6,prse,Inf
nm7,41,P7,prse,Inf
nm7,41,P8,prse,Inf
nm7,41,P9,prse,Inf
nm7,41,P10,prse,Inf
nm7,41,P11,prse,Inf
nm7,41,P12,prse,Inf
nm7,41,P13,prse,Inf
nm7,41,P14,prse,Inf
nm7,41,ofv,minimum,1917.60256384576
nm7,42,prob,text,42 phase1 2 CMT like 1004 but diff. initial on V3
nm7,42,min,status,0
nm7,42,P1,estimate,9.03592
nm7,42,P2,estimate,20.5852
nm7,42,P3,estimate,0.062907
nm7,42,P4,estimate,3.61649
nm7,42,P5,estimate,95.959
nm7,42,P6,estimate,0.899002
nm7,42,P7,estimate,1.8669
nm7,42,P8,estimate,0.0742573
nm7,42,P9,estimate,0.157854
nm7,42,P10,estimate,0
nm7,42,P11,estimate,0.198694
nm7,42,P12,estimate,0
nm7,42,P13,estimate,0
nm7,42,P14,estimate,0.135129
nm7,42,P1,prse,Inf
nm7,42,P2,prse,Inf
nm7,42,P3,prse,Inf
nm7,42,P4,prse,Inf
nm7,42,P5,prse,Inf
nm7,42,P6,prse,Inf
nm7,42,P7,prse,Inf
nm7,42,P8,prse,Inf
nm7,42,P9,prse,Inf
nm7,42,P10,prse,Inf
nm7,42,P11,prse,Inf
nm7,42,P12,prse,Inf
nm7,42,P13,prse,Inf
nm7,42,P14,prse,Inf
nm7,42,ofv,minimum,2252.44734395325
nm7,43,prob,text,43 phase1 2 CMT like 1004 but diff. initial on V3
nm7,43,min,status,0
nm7,43,P1,estimate,9.89305
nm7,43,P2,estimate,20.3642
nm7,43,P3,estimate,0.0653879
nm7,43,P4,estimate,3.18733
nm7,43,P5,estimate,103.491
nm7,43,P6,estimate,1.28371
nm7,43,P7,estimate,0.817407
nm7,43,P8,estimate,0.0671724
nm7,43,P9,estimate,0.207412
nm7,43,P10,estimate,0
nm7,43,P11,estimate,0.0972862
nm7,43,P12,estimate,0
nm7,43,P13,estimate,0
nm7,43,P14,estimate,0.123121
nm7,43,P1,prse,Inf
nm7,43,P2,prse,Inf
nm7,43,P3,prse,Inf
nm7,43,P4,prse,Inf
nm7,43,P5,prse,Inf
nm7,43,P6,prse,Inf
nm7,43,P7,prse,Inf
nm7,43,P8,prse,Inf
nm7,43,P9,prse,Inf
nm7,43,P10,prse,Inf
nm7,43,P11,prse,Inf
nm7,43,P12,prse,Inf
nm7,43,P13,prse,Inf
nm7,43,P14,prse,Inf
nm7,43,ofv,minimum,2510.39343569712
nm7,44,prob,text,44 phase1 2 CMT like 1004 but diff. initial on V3
nm7,44,min,status,0
nm7,44,P1,estimate,9.6271
nm7,44,P2,estimate,20.5851
nm7,44,P3,estimate,0.0658134
nm7,44,P4,estimate,3.13646
nm7,44,P5,estimate,91.7766
nm7,44,P6,estimate,0.974144
nm7,44,P7,estimate,1.13541
nm7,44,P8,estimate,0.0720747
nm7,44,P9,estimate,0.151421
nm7,44,P10,estimate,0
nm7,44,P11,estimate,0.156787
nm7,44,P12,estimate,0
nm7,44,P13,estimate,0
nm7,44,P14,estimate,0.0947488
nm7,44,P1,prse,Inf
nm7,44,P2,prse,Inf
nm7,44,P3,prse,Inf
nm7,44,P4,prse,Inf
nm7,44,P5,prse,Inf
nm7,44,P6,prse,Inf
nm7,44,P7,prse,Inf
nm7,44,P8,prse,Inf
nm7,44,P9,prse,Inf
nm7,44,P10,prse,Inf
nm7,44,P11,prse,Inf
nm7,44,P12,prse,Inf
nm7,44,P13,prse,Inf
nm7,44,P14,prse,Inf
nm7,44,ofv,minimum,2335.80624025496
nm7,45,prob,text,45 phase1 2 CMT like 1004 but diff. initial on V3
nm7,45,min,status,0
nm7,45,P1,estimate,8.33516
nm7,45,P2,estimate,19.9062
nm7,45,P3,estimate,0.065157
nm7,45,P4,estimate,3.47874
nm7,45,P5,estimate,152.674
nm7,45,P6,estimate,1.27754
nm7,45,P7,estimate,1.26211
nm7,45,P8,estimate,0.0670672
nm7,45,P9,estimate,0.256159
nm7,45,P10,estimate,0
nm7,45,P11,estimate,0.127952
nm7,45,P12,estimate,0
nm7,45,P13,estimate,0
nm7,45,P14,estimate,0.0819802
nm7,45,P1,prse,Inf
nm7,45,P2,prse,Inf
nm7,45,P3,prse,Inf
nm7,45,P4,prse,Inf
nm7,45,P5,prse,Inf
nm7,45,P6,prse,Inf
nm7,45,P7,prse,Inf
nm7,45,P8,prse,Inf
nm7,45,P9,prse,Inf
nm7,45,P10,prse,Inf
nm7,45,P11,prse,Inf
nm7,45,P12,prse,Inf
nm7,45,P13,prse,Inf
nm7,45,P14,prse,Inf
nm7,45,ofv,minimum,2869.24380478296
nm7,46,prob,text,46 phase1 2 CMT like 1004 but diff. initial on V3
nm7,46,min,status,0
nm7,46,P1,estimate,9.01657
nm7,46,P2,estimate,22.169
nm7,46,P3,estimate,0.0788919
nm7,46,P4,estimate,4.704
nm7,46,P5,estimate,109.912
nm7,46,P6,estimate,0.875431
nm7,46,P7,estimate,1.22343
nm7,46,P8,estimate,0.0677697
nm7,46,P9,estimate,0.149567
nm7,46,P10,estimate,0
nm7,46,P11,estimate,0.0917294
nm7,46,P12,estimate,0
nm7,46,P13,estimate,0
nm7,46,P14,estimate,0.0915482
nm7,46,P1,prse,Inf
nm7,46,P2,prse,Inf
nm7,46,P3,prse,Inf
nm7,46,P4,prse,Inf
nm7,46,P5,prse,Inf
nm7,46,P6,prse,Inf
nm7,46,P7,prse,Inf
nm7,46,P8,prse,Inf
nm7,46,P9,prse,Inf
nm7,46,P10,prse,Inf
nm7,46,P11,prse,Inf
nm7,46,P12,prse,Inf
nm7,46,P13,prse,Inf
nm7,46,P14,prse,Inf
nm7,46,ofv,minimum,2563.96961881432
nm7,47,prob,text,47 phase1 2 CMT like 1004 but diff. initial on V3
nm7,47,min,status,0
nm7,47,P1,estimate,9.94209
nm7,47,P2,estimate,21.9597
nm7,47,P3,estimate,0.0735081
nm7,47,P4,estimate,3.87738
nm7,47,P5,estimate,105.046
nm7,47,P6,estimate,0.979905
nm7,47,P7,estimate,1.09293
nm7,47,P8,estimate,0.0641997
nm7,47,P9,estimate,0.171156
nm7,47,P10,estimate,0
nm7,47,P11,estimate,0.113839
nm7,47,P12,estimate,0
nm7,47,P13,estimate,0
nm7,47,P14,estimate,0.110217
nm7,47,P1,prse,Inf
nm7,47,P2,prse,Inf
nm7,47,P3,prse,Inf
nm7,47,P4,prse,Inf
nm7,47,P5,prse,Inf
nm7,47,P6,prse,Inf
nm7,47,P7,prse,Inf
nm7,47,P8,prse,Inf
nm7,47,P9,prse,Inf
nm7,47,P10,prse,Inf
nm7,47,P11,prse,Inf
nm7,47,P12,prse,Inf
nm7,47,P13,prse,Inf
nm7,47,P14,prse,Inf
nm7,47,ofv,minimum,2573.56388250769
nm7,48,prob,text,48 phase1 2 CMT like 1004 but diff. initial on V3
nm7,48,min,status,0
nm7,48,P1,estimate,10.2543
nm7,48,P2,estimate,23.0077
nm7,48,P3,estimate,0.0669665
nm7,48,P4,estimate,3.2346
nm7,48,P5,estimate,96.6031
nm7,48,P6,estimate,1.06521
nm7,48,P7,estimate,0.839603
nm7,48,P8,estimate,0.0639997
nm7,48,P9,estimate,0.1604
nm7,48,P10,estimate,0
nm7,48,P11,estimate,0.0889572
nm7,48,P12,estimate,0
nm7,48,P13,estimate,0
nm7,48,P14,estimate,0.0854306
nm7,48,P1,prse,Inf
nm7,48,P2,prse,Inf
nm7,48,P3,prse,Inf
nm7,48,P4,prse,Inf
nm7,48,P5,prse,Inf
nm7,48,P6,prse,Inf
nm7,48,P7,prse,Inf
nm7,48,P8,prse,Inf
nm7,48,P9,prse,Inf
nm7,48,P10,prse,Inf
nm7,48,P11,prse,Inf
nm7,48,P12,prse,Inf
nm7,48,P13,prse,Inf
nm7,48,P14,prse,Inf
nm7,48,ofv,minimum,2261.96764264181
nm7,49,prob,text,49 phase1 2 CMT like 1004 but diff. initial on V3
nm7,49,min,status,0
nm7,49,P1,estimate,9.77574
nm7,49,P2,estimate,21.0187
nm7,49,P3,estimate,0.0648358
nm7,49,P4,estimate,4.04961
nm7,49,P5,estimate,109.062
nm7,49,P6,estimate,0.94571
nm7,49,P7,estimate,1.40946
nm7,49,P8,estimate,0.0768646
nm7,49,P9,estimate,0.201292
nm7,49,P10,estimate,0
nm7,49,P11,estimate,0.12644
nm7,49,P12,estimate,0
nm7,49,P13,estimate,0
nm7,49,P14,estimate,0.134752
nm7,49,P1,prse,Inf
nm7,49,P2,prse,Inf
nm7,49,P3,prse,Inf
nm7,49,P4,prse,Inf
nm7,49,P5,prse,Inf
nm7,49,P6,prse,Inf
nm7,49,P7,prse,Inf
nm7,49,P8,prse,Inf
nm7,49,P9,prse,Inf
nm7,49,P10,prse,Inf
nm7,49,P11,prse,Inf
nm7,49,P12,prse,Inf
nm7,49,P13,prse,Inf
nm7,49,P14,prse,Inf
nm7,49,ofv,minimum,2405.15642708494
nm7,50,prob,text,50 phase1 2 CMT like 1004 but diff. initial on V3
nm7,50,min,status,0
nm7,50,P1,estimate,9.52331
nm7,50,P2,estimate,23.6052
nm7,50,P3,estimate,0.0745122
nm7,50,P4,estimate,4.01694
nm7,50,P5,estimate,100.363
nm7,50,P6,estimate,1.07771
nm7,50,P7,estimate,0.757828
nm7,50,P8,estimate,0.0663915
nm7,50,P9,estimate,0.218857
nm7,50,P10,estimate,0
nm7,50,P11,estimate,0.0887347
nm7,50,P12,estimate,0
nm7,50,P13,estimate,0
nm7,50,P14,estimate,0.113885
nm7,50,P1,prse,Inf
nm7,50,P2,prse,Inf
nm7,50,P3,prse,Inf
nm7,50,P4,prse,Inf
nm7,50,P5,prse,Inf
nm7,50,P6,prse,Inf
nm7,50,P7,prse,Inf
nm7,50,P8,prse,Inf
nm7,50,P9,prse,Inf
nm7,50,P10,prse,Inf
nm7,50,P11,prse,Inf
nm7,50,P12,prse,Inf
nm7,50,P13,prse,Inf
nm7,50,P14,prse,Inf
nm7,50,ofv,minimum,2409.31896849557
nm7,51,prob,text,51 phase1 2 CMT like 1004 but diff. initial on V3
nm7,51,min,status,0
nm7,51,P1,estimate,9.69913
nm7,51,P2,estimate,20.8077
nm7,51,P3,estimate,0.0628227
nm7,51,P4,estimate,3.70902
nm7,51,P5,estimate,100.891
nm7,51,P6,estimate,0.979911
nm7,51,P7,estimate,1.1719
nm7,51,P8,estimate,0.0741345
nm7,51,P9,estimate,0.118826
nm7,51,P10,estimate,0
nm7,51,P11,estimate,0.146418
nm7,51,P12,estimate,0
nm7,51,P13,estimate,0
nm7,51,P14,estimate,0.13897
nm7,51,P1,prse,Inf
nm7,51,P2,prse,Inf
nm7,51,P3,prse,Inf
nm7,51,P4,prse,Inf
nm7,51,P5,prse,Inf
nm7,51,P6,prse,Inf
nm7,51,P7,prse,Inf
nm7,51,P8,prse,Inf
nm7,51,P9,prse,Inf
nm7,51,P10,prse,Inf
nm7,51,P11,prse,Inf
nm7,51,P12,prse,Inf
nm7,51,P13,prse,Inf
nm7,51,P14,prse,Inf
nm7,51,ofv,minimum,1958.81422704117
nm7,52,prob,text,52 phase1 2 CMT like 1004 but diff. initial on V3
nm7,52,min,status,0
nm7,52,P1,estimate,8.28116
nm7,52,P2,estimate,22.8579
nm7,52,P3,estimate,0.0688092
nm7,52,P4,estimate,4.05818
nm7,52,P5,estimate,102.58
nm7,52,P6,estimate,1.03021
nm7,52,P7,estimate,1.64243
nm7,52,P8,estimate,0.0691021
nm7,52,P9,estimate,0.14901
nm7,52,P10,estimate,0
nm7,52,P11,estimate,0.110866
nm7,52,P12,estimate,0
nm7,52,P13,estimate,0
nm7,52,P14,estimate,0.0812411
nm7,52,P1,prse,Inf
nm7,52,P2,prse,Inf
nm7,52,P3,prse,Inf
nm7,52,P4,prse,Inf
nm7,52,P5,prse,Inf
