$PROB 152 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679918862,12.7938,17.9719,0.0911565,3.8454,63.1673,0.0384839,0.0508464,0,0.0412242,0,0,0.03401
$PROB 152 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 153 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679666842,12.7939,17.9719,0.0911573,3.84526,63.1674,0.0384818,0.050857,0,0.0412304,0,0,0.0340152
$PROB 153 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 155 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.2567956095,12.7939,17.9714,0.0911544,3.84481,63.1641,0.0384815,0.0508606,0,0.0412327,0,0,0.0340168
$PROB 155 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 156 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679716438,12.7939,17.972,0.0911578,3.84537,63.1682,0.038482,0.0508553,0,0.0412291,0,0,0.0340143
$PROB 156 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 157 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679917161,12.7938,17.9719,0.0911566,3.8454,63.1674,0.0384839,0.0508464,0,0.0412243,0,0,0.0340101
$PROB 157 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 158 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.2567941107,12.7935,17.9736,0.0911629,3.84578,63.17,0.0384843,0.050839,0,0.0412426,0,0,0.0340133
$PROB 158 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 159 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679654883,12.7939,17.9719,0.0911571,3.84523,63.1672,0.0384817,0.0508574,0,0.0412307,0,0,0.0340154
$PROB 159 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 160 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679616765,12.7938,17.9704,0.0911492,3.84419,63.1591,0.0384819,0.0508626,0,0.0412277,0,0,0.0340143
$PROB 160 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 161 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679803653,12.794,17.9718,0.0911592,3.84563,63.1694,0.0384864,0.0508389,0,0.0411912,0,0,0.0340096
$PROB 161 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 162 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679865528,12.7936,17.9712,0.0911566,3.84549,63.1681,0.0384831,0.0508474,0,0.041234,0,0,0.0340097
$PROB 162 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 163 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679660019,12.7939,17.9719,0.0911572,3.84524,63.1673,0.0384817,0.0508572,0,0.0412305,0,0,0.0340153
$PROB 163 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 164 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.2567967044,12.7939,17.9719,0.0911573,3.84527,63.1675,0.0384818,0.0508569,0,0.0412303,0,0,0.0340152
$PROB 164 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 165 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679406311,12.7935,17.9736,0.0911629,3.84578,63.1699,0.0384842,0.0508388,0,0.041242,0,0,0.0340134
$PROB 165 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 166 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680026889,12.7938,17.971,0.0911518,3.84507,63.1649,0.0384849,0.0508417,0,0.041219,0,0,0.0340043
$PROB 166 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 167 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679307726,12.7931,17.9696,0.0911464,3.84352,63.1503,0.0384828,0.0508365,0,0.0412433,0,0,0.0340067
$PROB 167 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 168 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679406814,12.7936,17.9736,0.0911629,3.84579,63.1702,0.0384843,0.0508392,0,0.0412435,0,0,0.0340133
$PROB 168 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 169 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679695849,12.7939,17.9719,0.0911576,3.84532,63.1679,0.0384819,0.0508561,0,0.0412297,0,0,0.0340147
$PROB 169 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 170 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680037059,12.7938,17.9707,0.091151,3.84498,63.1643,0.0384849,0.0508415,0,0.0412161,0,0,0.0340037
$PROB 170 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 171 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679654418,12.7939,17.9719,0.0911571,3.84522,63.1672,0.0384817,0.0508574,0,0.0412307,0,0,0.0340154
$PROB 171 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 172 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679709405,12.7939,17.972,0.0911578,3.84535,63.1681,0.038482,0.0508556,0,0.0412293,0,0,0.0340144
$PROB 172 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 173 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.2567959891,12.7938,17.9703,0.0911486,3.84411,63.1585,0.0384819,0.0508631,0,0.0412281,0,0,0.0340144
$PROB 173 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 174 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679623839,12.7939,17.9718,0.0911565,3.84513,63.1664,0.0384816,0.0508584,0,0.0412313,0,0,0.0340159
$PROB 174 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 175 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.2567969275,12.7939,17.9719,0.0911576,3.84532,63.1678,0.0384819,0.0508561,0,0.0412298,0,0,0.0340147
$PROB 175 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 176 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679914186,12.7938,17.9719,0.0911566,3.84541,63.1675,0.0384839,0.0508464,0,0.0412245,0,0,0.0340101
$PROB 176 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 177 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679651666,12.7939,17.9718,0.0911571,3.84522,63.1671,0.0384817,0.0508575,0,0.0412307,0,0,0.0340155
$PROB 177 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 178 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680033421,12.7938,17.9708,0.0911515,3.84506,63.1649,0.0384848,0.0508432,0,0.0412162,0,0,0.0340041
$PROB 178 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 179 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680031025,12.7938,17.9707,0.0911507,3.8449,63.1638,0.0384853,0.050842,0,0.0412183,0,0,0.0340031
$PROB 179 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 180 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679508051,12.7941,17.9715,0.0911609,3.84658,63.1737,0.0384822,0.0508493,0,0.0411882,0,0,0.0340067
$PROB 180 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 181 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680037358,12.7939,17.9707,0.0911508,3.84497,63.1642,0.0384848,0.0508423,0,0.0412156,0,0,0.0340036
$PROB 181 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 182 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679709694,12.7939,17.972,0.0911578,3.84535,63.1681,0.038482,0.0508556,0,0.0412293,0,0,0.0340144
$PROB 182 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 183 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679927177,12.7938,17.9718,0.0911562,3.84536,63.1671,0.0384839,0.0508463,0,0.0412235,0,0,0.0340099
$PROB 183 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 184 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680009292,12.7939,17.9709,0.0911525,3.84497,63.1647,0.0384858,0.0508427,0,0.0412205,0,0,0.034004
$PROB 184 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 185 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679912403,12.7938,17.9719,0.0911568,3.84542,63.1675,0.0384839,0.0508464,0,0.0412248,0,0,0.0340101
$PROB 185 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 186 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679672194,12.7939,17.9719,0.0911574,3.84527,63.1675,0.0384818,0.0508568,0,0.0412303,0,0,0.0340151
$PROB 186 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 187 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680017676,12.7939,17.971,0.0911519,3.84499,63.1648,0.0384858,0.0508415,0,0.0412205,0,0,0.0340037
$PROB 187 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 188 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679608207,12.7939,17.9717,0.0911561,3.84507,63.166,0.0384816,0.0508589,0,0.0412317,0,0,0.0340162
$PROB 188 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 189 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679634428,12.7939,17.9718,0.0911567,3.84516,63.1667,0.0384816,0.0508581,0,0.0412311,0,0,0.0340158
$PROB 189 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 190 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680035744,12.7938,17.9708,0.0911511,3.84499,63.1644,0.038485,0.0508417,0,0.0412161,0,0,0.0340038
$PROB 190 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 191 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680037967,12.7939,17.9706,0.0911506,3.84494,63.164,0.0384848,0.050842,0,0.0412153,0,0,0.0340035
$PROB 191 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 192 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679553389,12.7939,17.9713,0.091154,3.84475,63.1636,0.0384815,0.0508609,0,0.0412328,0,0,0.0340168
$PROB 192 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 193 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.2567937053,12.7934,17.9736,0.091163,3.84578,63.1696,0.038484,0.0508383,0,0.0412409,0,0,0.0340137
$PROB 193 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 194 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679937555,12.7938,17.9717,0.0911554,3.84526,63.1665,0.0384837,0.0508453,0,0.0412226,0,0,0.0340098
$PROB 194 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 195 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679677266,12.7939,17.9719,0.0911574,3.84529,63.1676,0.0384818,0.0508566,0,0.0412301,0,0,0.034015
$PROB 195 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 197 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679674361,12.7939,17.9719,0.0911574,3.84528,63.1675,0.0384818,0.0508567,0,0.0412302,0,0,0.0340151
$PROB 197 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 198 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679570766,12.7939,17.9715,0.0911548,3.84487,63.1645,0.0384815,0.0508603,0,0.0412324,0,0,0.0340167
$PROB 198 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 199 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.2568000946,12.7939,17.9709,0.0911525,3.84497,63.1647,0.0384858,0.0508427,0,0.0412205,0,0,0.034004
$PROB 199 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 200 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680006403,12.7939,17.9709,0.0911501,3.84494,63.1639,0.0384847,0.0508379,0,0.0412259,0,0,0.034004
$PROB 200 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 201 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680032011,12.7938,17.9707,0.0911508,3.84491,63.1639,0.0384854,0.050842,0,0.0412175,0,0,0.0340032
$PROB 201 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 202 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.2567970548,12.7939,17.972,0.0911577,3.84534,63.168,0.0384819,0.0508557,0,0.0412295,0,0,0.0340145
$PROB 202 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 203 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679564084,12.7939,17.9714,0.0911545,3.84483,63.1642,0.0384815,0.0508605,0,0.0412326,0,0,0.0340167
$PROB 203 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 204 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679943745,12.794,17.9698,0.091146,3.84468,63.1624,0.0384854,0.0508435,0,0.0412084,0,0,0.033996
$PROB 204 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 205 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679667426,12.7939,17.9719,0.0911573,3.84526,63.1674,0.0384818,0.050857,0,0.0412304,0,0,0.0340152
$PROB 205 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 206 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679784787,12.7941,17.9714,0.0911582,3.84556,63.1687,0.0384865,0.0508399,0,0.0411862,0,0,0.0340088
$PROB 206 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 207 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679580818,12.7939,17.9715,0.0911552,3.84493,63.165,0.0384815,0.0508599,0,0.0412322,0,0,0.0340165
$PROB 207 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 209 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.2567960824,12.7939,17.9717,0.0911561,3.84506,63.1659,0.0384816,0.050859,0,0.0412317,0,0,0.0340162
$PROB 209 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 210 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679251893,12.7941,17.9718,0.091165,3.84559,63.1702,0.0384825,0.0508563,0,0.0412394,0,0,0.034012
$PROB 210 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 211 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680036552,12.7938,17.9707,0.0911509,3.84497,63.1642,0.0384849,0.0508415,0,0.0412161,0,0,0.0340037
$PROB 211 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 212 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.2567970655,12.7939,17.972,0.0911577,3.84535,63.168,0.0384819,0.0508557,0,0.0412294,0,0,0.0340145
$PROB 212 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 213 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679918527,12.7938,17.9719,0.0911565,3.8454,63.1674,0.0384839,0.0508464,0,0.0412243,0,0,0.03401
$PROB 213 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 214 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679606464,12.7939,17.9717,0.0911561,3.84506,63.1659,0.0384816,0.050859,0,0.0412317,0,0,0.0340162
$PROB 214 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 215 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679696417,12.7939,17.9719,0.0911577,3.84533,63.1679,0.0384819,0.050856,0,0.0412297,0,0,0.0340147
$PROB 215 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 216 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679650013,12.7939,17.9718,0.091157,3.84522,63.1671,0.0384817,0.0508575,0,0.0412308,0,0,0.0340155
$PROB 216 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 217 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679300624,12.7941,17.9717,0.0911644,3.84553,63.1697,0.0384826,0.0508559,0,0.0412351,0,0,0.0340123
$PROB 217 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 218 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679883343,12.7936,17.9713,0.0911566,3.84551,63.1684,0.0384833,0.0508471,0,0.0412331,0,0,0.0340092
$PROB 218 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 219 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25680029427,12.7938,17.9707,0.0911507,3.8449,63.1638,0.0384852,0.0508421,0,0.0412189,0,0,0.0340031
$PROB 219 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 220 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679959258,12.794,17.9698,0.0911464,3.84471,63.1625,0.0384852,0.0508438,0,0.0412094,0,0,0.0339968
$PROB 220 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 221 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679576225,12.7939,17.9715,0.091155,3.8449,63.1648,0.0384815,0.0508601,0,0.0412323,0,0,0.0340166
$PROB 221 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 222 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679608652,12.7939,17.9717,0.0911561,3.84506,63.166,0.0384816,0.050859,0,0.0412317,0,0,0.0340162
$PROB 222 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 223 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679641426,12.7939,17.9718,0.0911569,3.84519,63.1669,0.0384817,0.0508578,0,0.041231,0,0,0.0340157
$PROB 223 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 224 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679618167,12.7939,17.9717,0.0911564,3.84511,63.1663,0.0384816,0.0508586,0,0.0412314,0,0,0.034016
$PROB 224 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 225 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679611533,12.7931,17.9707,0.0911486,3.84435,63.1576,0.0384824,0.0508333,0,0.0412318,0,0,0.0340118
$PROB 225 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 226 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679655334,12.7939,17.9719,0.0911571,3.84523,63.1672,0.0384817,0.0508574,0,0.0412306,0,0,0.0340154
$PROB 226 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 227 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679599997,12.7938,17.9703,0.0911487,3.84411,63.1585,0.0384819,0.0508631,0,0.0412281,0,0,0.0340144
$PROB 227 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 228 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679693337,12.7939,17.9719,0.0911576,3.84532,63.1679,0.0384819,0.0508561,0,0.0412297,0,0,0.0340147
$PROB 228 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 229 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679936391,12.7938,17.9717,0.0911556,3.84529,63.1666,0.0384838,0.0508459,0,0.0412227,0,0,0.0340097
$PROB 229 phase1 2 CMT like 1004 but diff. initial on V3,RSE,,,,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
$PROB 230 phase1 2 CMT like 1004 but diff. initial on V3,,0,,-2522.25679681026,12.7939,17.9719,0.0911575,3.84529,63.1676,0.0384818,0.0508565,0,0.0412301,0,0,0.034015
